Fold,Image,GT_Class,GT_Box,Pred_Class,Pred_Box,IOU,Match,Class_Correct
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"1459.0,425.0,1586.0,545.0",0.0,"1450.8,412.8,1590.0,551.5",0.789,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"793.0,427.0,911.0,586.0",0.0,"791.5,420.5,916.7,583.0",0.889,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"1547.0,369.0,1716.0,544.0",0.0,"1533.5,371.6,1718.6,544.8",0.897,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"905.0,1031.0,1040.0,1126.0",0.0,"899.9,1033.2,1045.4,1120.5",0.857,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"724.0,221.0,859.0,375.0",0.0,"721.6,210.2,859.3,374.4",0.912,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"134.0,165.0,265.0,309.0",0.0,"136.9,137.3,266.1,311.7",0.804,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"664.0,120.0,803.0,255.0",0.0,"654.8,121.3,797.5,262.2",0.849,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"578.0,260.0,733.0,407.0",0.0,"574.4,256.5,738.2,412.2",0.893,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"1446.0,528.0,1571.0,665.0",0.0,"1434.4,488.9,1571.5,665.5",0.707,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"1401.0,315.0,1561.0,444.0",0.0,"1398.6,308.9,1562.7,453.3",0.871,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"977.0,343.0,1130.0,490.0",0.0,"971.1,344.2,1129.6,493.1",0.933,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"874.0,402.0,1022.0,548.0",0.0,"879.9,403.6,1019.4,550.6",0.918,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"846.0,256.0,981.0,428.0",0.0,"834.1,254.2,980.4,426.2",0.897,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"1296.0,1265.0,1422.0,1356.0",0.0,"1299.4,1260.2,1422.7,1351.4",0.874,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"22.0,10.0,149.0,186.0",0.0,"28.2,7.3,162.4,180.9",0.825,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"559.0,54.0,688.0,225.0",0.0,"559.4,47.7,694.9,218.8",0.881,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"1450.0,1126.0,1578.0,1214.0",0.0,"1455.6,1128.1,1579.6,1201.1",0.785,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"1102.0,359.0,1231.0,557.0",0.0,"1101.0,356.9,1237.2,560.2",0.922,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"240.0,234.0,398.0,376.0",0.0,"234.4,210.7,395.2,375.1",0.812,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"375.0,193.0,481.0,334.0",0.0,"349.6,186.3,479.7,333.1",0.757,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"315.0,7.0,470.0,140.0",0.0,"316.1,2.4,480.3,144.6",0.871,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"452.0,14.0,601.0,175.0",0.0,"454.2,18.7,606.9,171.2",0.900,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"223.0,66.0,354.0,207.0",0.0,"214.6,69.3,357.2,214.7",0.852,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"268.0,141.0,385.0,297.0",0.0,"266.2,175.0,392.8,305.0",0.698,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"724.0,330.0,864.0,473.0",0.0,"721.4,321.8,877.0,477.2",0.828,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,1,"1245.0,496.0,1438.0,651.0",1.0,"1249.8,502.3,1453.9,649.7",0.860,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,1,"660.0,977.0,820.0,1110.0",1.0,"651.7,976.8,819.6,1133.0",0.808,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"104.0,43.0,232.0,207.0",0.0,"106.9,40.6,238.6,211.3",0.894,Yes,Yes
3,df4fd610-fa16-45ca-b3a3-a25a14e5c4e9.jpg,0,"381.0,113.0,537.0,260.0",0.0,"369.1,112.8,535.3,259.6",0.916,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1494.0,284.0,1620.0,414.0",0.0,"1494.5,281.6,1622.1,413.0",0.955,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1341.0,455.0,1474.0,583.0",0.0,"1345.3,452.9,1475.7,581.7",0.930,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1600.0,425.0,1734.0,545.0",0.0,"1596.3,422.2,1735.9,549.2",0.907,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1685.0,108.0,1837.0,244.0",0.0,"1685.8,110.2,1838.5,242.1",0.955,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1293.0,872.0,1429.0,1013.0",0.0,"1297.4,873.9,1429.3,1012.0",0.946,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"554.0,638.0,687.0,789.0",0.0,"558.7,638.9,689.1,790.2",0.937,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1367.0,582.0,1494.0,723.0",0.0,"1371.1,581.2,1497.7,722.3",0.930,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1478.0,624.0,1598.0,750.0",0.0,"1470.7,614.5,1604.9,750.4",0.829,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"796.0,696.0,941.0,833.0",0.0,"798.8,693.5,940.6,828.9",0.932,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1408.0,183.0,1559.0,315.0",0.0,"1410.5,178.8,1559.7,313.6",0.940,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"124.0,864.0,270.0,1004.0",0.0,"124.6,867.3,272.9,1004.2",0.953,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1063.0,821.0,1188.0,973.0",0.0,"1065.2,815.8,1188.4,973.2",0.947,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1588.0,545.0,1730.0,687.0",0.0,"1592.4,546.7,1731.2,686.6",0.946,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"894.0,951.0,1044.0,1092.0",0.0,"892.7,949.1,1048.7,1093.2",0.941,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"176.0,747.0,330.0,897.0",0.0,"181.3,750.0,330.6,904.0",0.902,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1158.0,1177.0,1306.0,1323.0",0.0,"1160.7,1178.0,1308.3,1324.9",0.948,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"986.0,1217.0,1097.0,1356.0",0.0,"982.7,1203.1,1100.7,1354.3",0.846,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1717.0,477.0,1831.0,626.0",0.0,"1713.2,472.2,1836.4,624.8",0.890,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"14.0,1122.0,141.0,1254.0",0.0,"7.6,1118.0,147.7,1261.7",0.832,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1566.0,34.0,1700.0,173.0",0.0,"1568.1,31.2,1701.0,169.9",0.937,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1612.0,311.0,1739.0,429.0",0.0,"1601.5,311.5,1745.6,433.0",0.849,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"102.0,981.0,270.0,1103.0",0.0,"99.3,981.8,280.4,1110.9",0.866,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"449.0,641.0,563.0,809.0",0.0,"442.3,636.9,572.0,809.7",0.855,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1460.0,401.0,1621.0,548.0",0.0,"1460.4,400.0,1620.7,544.8",0.968,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1027.0,1055.0,1166.0,1188.0",0.0,"1028.8,1047.5,1166.6,1180.7",0.881,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"915.0,1080.0,1055.0,1220.0",0.0,"918.0,1084.8,1067.5,1222.7",0.854,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"819.0,1149.0,979.0,1289.0",0.0,"824.0,1154.9,973.3,1293.0",0.871,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"645.0,681.0,788.0,849.0",0.0,"645.0,685.0,785.8,845.8",0.942,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1093.0,658.0,1238.0,793.0",0.0,"1094.8,655.5,1237.0,793.4",0.961,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"698.0,1220.0,844.0,1364.0",0.0,"707.3,1228.8,851.0,1364.0",0.841,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1211.0,762.0,1345.0,900.0",0.0,"1213.6,762.6,1345.3,900.0",0.975,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1409.0,46.0,1575.0,185.0",0.0,"1414.7,45.4,1580.6,187.6",0.914,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1373.0,995.0,1499.0,1098.0",0.0,"1370.5,989.0,1500.0,1106.3",0.855,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"413.0,790.0,553.0,939.0",0.0,"403.3,791.9,548.6,950.2",0.834,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"201.0,1227.0,321.0,1371.0",0.0,"196.4,1214.4,327.1,1367.9",0.827,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"101.0,1174.0,238.0,1322.0",0.0,"104.6,1176.1,242.3,1318.6",0.910,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"321.0,1142.0,423.0,1268.0",0.0,"314.4,1125.1,431.0,1274.5",0.738,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1199.0,1055.0,1348.0,1186.0",0.0,"1198.7,1054.9,1351.9,1196.1",0.902,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1708.0,0.0,1846.0,127.0",0.0,"1705.2,0.3,1849.0,124.9",0.942,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"486.0,902.0,623.0,1014.0",0.0,"485.9,890.4,630.2,1021.5",0.811,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"88.0,1080.0,289.0,1213.0",0.0,"88.8,1076.4,290.1,1215.5",0.947,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1542.0,137.0,1679.0,272.0",0.0,"1540.8,135.8,1679.5,270.5",0.968,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1111.0,906.0,1268.0,1064.0",0.0,"1115.4,905.3,1266.6,1057.9",0.922,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"618.0,832.0,742.0,951.0",0.0,"621.3,840.6,747.3,956.2",0.833,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"256.0,1037.0,381.0,1158.0",0.0,"245.9,1033.2,387.8,1162.3",0.826,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"948.0,791.0,1077.0,979.0",0.0,"941.4,787.1,1073.9,980.1",0.905,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"514.0,768.0,662.0,912.0",0.0,"517.4,762.3,665.2,905.8",0.882,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"268.0,676.0,428.0,803.0",0.0,"266.2,673.9,439.9,820.2",0.800,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1043.0,1146.0,1182.0,1304.0",0.0,"1045.1,1150.7,1184.0,1306.3",0.930,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"705.0,765.0,861.0,912.0",0.0,"713.8,769.8,858.2,913.7",0.886,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"760.0,940.0,911.0,1043.0",,,,No,No
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"307.0,875.0,447.0,1035.0",0.0,"306.9,871.6,455.9,1034.7",0.918,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,1,"1596.0,201.0,1892.0,390.0",,,,No,No
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,1,"439.0,1019.0,648.0,1152.0",0.0,"449.7,1020.3,614.0,1157.0",0.756,Yes,No
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,1,"596.0,1162.0,740.0,1324.0",,,,No,No
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1357.0,736.0,1506.0,898.0",0.0,"1354.5,734.8,1510.7,896.6",0.940,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"1444.0,522.0,1656.0,637.0",0.0,"1458.8,514.3,1653.2,634.2",0.843,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"795.0,1037.0,940.0,1172.0",0.0,"787.5,1033.6,943.2,1173.0",0.902,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"850.0,797.0,967.0,953.0",0.0,"837.1,792.3,959.3,955.1",0.808,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"633.0,957.0,772.0,1090.0",,,,No,No
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"717.0,1014.0,846.0,1164.0",0.0,"709.0,1008.2,852.3,1157.7",0.834,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"684.0,883.0,885.0,977.0",,,,No,No
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"299.0,781.0,434.0,887.0",,,,No,No
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"229.0,885.0,357.0,1057.0",0.0,"233.5,881.3,358.2,1059.6",0.923,Yes,Yes
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"406.0,938.0,533.0,1090.0",,,,No,No
3,e02301ac-68f7-4daf-b2ba-254b917f1cca.jpg,0,"348.0,1012.0,471.0,1184.0",,,,No,No
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1380.0,483.0,1506.0,602.0",0.0,"1383.2,483.5,1506.5,601.4",0.961,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1495.0,329.0,1637.0,457.0",0.0,"1497.9,330.5,1635.3,454.7",0.939,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1091.0,510.0,1226.0,625.0",0.0,"1091.5,506.5,1227.9,626.3",0.943,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"911.0,1048.0,1039.0,1193.0",0.0,"908.9,1048.1,1035.2,1192.0",0.947,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1020.0,1119.0,1151.0,1246.0",0.0,"1021.6,1116.4,1151.8,1245.2",0.956,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1303.0,180.0,1414.0,289.0",0.0,"1301.8,176.3,1417.4,294.6",0.885,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"804.0,933.0,936.0,1051.0",0.0,"803.8,928.6,937.4,1052.4",0.941,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1164.0,146.0,1282.0,246.0",0.0,"1178.4,140.2,1290.6,254.1",0.728,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"286.0,496.0,425.0,629.0",0.0,"287.2,494.3,423.2,625.7",0.942,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1220.0,1208.0,1342.0,1331.0",0.0,"1219.3,1204.4,1342.3,1331.8",0.958,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1329.0,750.0,1456.0,905.0",0.0,"1334.9,748.9,1456.4,901.2",0.921,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1804.0,337.0,1930.0,467.0",0.0,"1809.4,334.9,1934.1,463.4",0.888,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"509.0,947.0,636.0,1075.0",0.0,"510.0,943.9,636.6,1075.1",0.964,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1497.0,537.0,1642.0,664.0",0.0,"1502.2,536.6,1644.5,660.4",0.918,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"534.0,150.0,665.0,264.0",0.0,"532.2,149.6,665.4,264.4",0.977,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"842.0,127.0,972.0,248.0",0.0,"842.8,125.9,969.6,243.5",0.931,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1736.0,719.0,1863.0,836.0",0.0,"1737.2,718.4,1866.2,836.8",0.955,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1510.0,867.0,1650.0,992.0",0.0,"1510.9,865.2,1651.3,993.0",0.962,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1565.0,421.0,1699.0,550.0",0.0,"1572.5,421.8,1700.5,547.1",0.907,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"666.0,159.0,804.0,286.0",0.0,"668.6,157.2,803.2,285.3",0.956,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1108.0,258.0,1235.0,388.0",0.0,"1110.9,258.0,1231.4,384.2",0.921,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"599.0,399.0,718.0,540.0",0.0,"600.1,401.7,718.6,540.4",0.964,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"761.0,1235.0,894.0,1371.0",0.0,"761.7,1234.1,892.3,1374.9",0.949,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1746.0,442.0,1879.0,580.0",0.0,"1749.7,441.1,1880.8,579.0",0.946,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1166.0,748.0,1292.0,875.0",0.0,"1168.4,747.8,1292.7,876.3",0.965,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"479.0,404.0,612.0,547.0",0.0,"479.4,404.5,609.1,546.0",0.965,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"709.0,1010.0,842.0,1133.0",0.0,"704.9,1004.6,848.6,1140.4",0.839,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"11.0,538.0,155.0,662.0",0.0,"8.4,532.8,153.4,663.8",0.920,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1509.0,736.0,1643.0,868.0",0.0,"1509.9,732.5,1643.0,866.5",0.957,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"995.0,691.0,1131.0,822.0",0.0,"998.0,689.4,1131.0,820.2",0.953,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1763.0,1064.0,1912.0,1200.0",0.0,"1759.7,1062.2,1910.5,1198.3",0.944,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1419.0,1049.0,1541.0,1181.0",0.0,"1422.8,1049.2,1540.2,1177.9",0.939,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"600.0,285.0,734.0,384.0",0.0,"590.7,278.8,740.7,398.0",0.742,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"966.0,612.0,1101.0,739.0",0.0,"968.9,605.1,1100.3,738.0",0.918,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"594.0,1170.0,738.0,1285.0",0.0,"594.7,1162.9,735.9,1289.3",0.893,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"896.0,219.0,1024.0,349.0",0.0,"893.7,220.4,1021.6,347.8",0.945,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"704.0,333.0,843.0,447.0",0.0,"707.2,325.9,846.7,457.4",0.828,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"819.0,399.0,947.0,527.0",0.0,"825.9,401.6,945.9,533.7",0.875,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1308.0,1093.0,1428.0,1255.0",0.0,"1308.2,1095.4,1431.6,1253.8",0.948,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1143.0,929.0,1290.0,1065.0",0.0,"1145.2,929.6,1292.4,1065.2",0.964,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"145.0,327.0,299.0,458.0",0.0,"141.2,320.5,297.0,457.5",0.915,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"355.0,592.0,489.0,744.0",0.0,"354.6,591.5,486.0,743.3",0.967,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"49.0,967.0,197.0,1105.0",0.0,"50.1,963.1,197.9,1107.9",0.940,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1157.0,435.0,1284.0,542.0",0.0,"1160.0,433.4,1281.8,543.8",0.931,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1231.0,435.0,1358.0,564.0",0.0,"1225.5,437.6,1362.4,566.9",0.891,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"225.0,614.0,355.0,760.0",0.0,"225.6,606.8,356.2,760.5",0.936,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1516.0,227.0,1625.0,328.0",0.0,"1515.4,223.1,1628.9,332.6",0.886,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"42.0,375.0,150.0,550.0",0.0,"42.0,367.2,154.4,540.0",0.869,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"492.0,251.0,624.0,415.0",0.0,"489.5,254.6,623.2,409.1",0.920,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"564.0,1080.0,705.0,1180.0",0.0,"533.0,1069.7,706.2,1191.5",0.668,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"736.0,506.0,845.0,658.0",0.0,"727.6,502.3,844.7,659.5",0.895,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1736.0,889.0,1887.0,1062.0",0.0,"1740.3,885.3,1885.8,1054.7",0.905,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1239.0,704.0,1361.0,832.0",0.0,"1249.0,701.9,1367.0,833.7",0.851,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1404.0,293.0,1533.0,378.0",0.0,"1406.7,291.4,1529.4,384.9",0.869,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1735.0,568.0,1856.0,703.0",0.0,"1735.4,574.5,1861.1,707.1",0.886,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"783.0,-0.0,904.0,117.0",0.0,"782.9,1.6,906.5,114.5",0.945,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"651.0,696.0,813.0,846.0",0.0,"657.0,697.7,804.7,839.1",0.860,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"521.0,6.0,638.0,149.0",0.0,"525.7,8.1,639.9,146.1",0.911,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"813.0,507.0,948.0,670.0",0.0,"803.1,496.8,945.0,662.9",0.823,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"618.0,490.0,760.0,667.0",0.0,"622.8,486.3,764.7,668.8",0.908,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1354.0,861.0,1473.0,1050.0",0.0,"1355.9,854.0,1474.6,1039.2",0.884,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"41.0,654.0,178.0,830.0",0.0,"37.1,642.0,176.3,827.8",0.889,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1790.0,629.0,1930.0,727.0",0.0,"1789.8,629.3,1929.2,732.5",0.938,Yes,Yes
3,e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,0,"1804.0,1169.0,1943.0,1305.0",0.0,"1806.7,1164.9,1944.0,1304.0",0.939,Yes,Yes
